电影频道,#genre#
枫哥影视,http://127.0.0.1:35456/huya/25007621
母胎solo200年,http://127.0.0.1:35456/huya/30041512
爆裂电影,http://127.0.0.1:35456/huya/25013725
大聪明和魏乐乐影院,http://127.0.0.1:35456/huya/23304691
蓝白呀、,http://127.0.0.1:35456/huya/25701639
左左说电影,http://127.0.0.1:35456/huya/25027708
呆瓜侃电影,http://127.0.0.1:35456/huya/26714197
追剧皇阿玛,http://127.0.0.1:35456/huya/29921027
讲故事会唱歌的步tian,http://127.0.0.1:35456/huya/23011779
年月犬,http://127.0.0.1:35456/huya/26355784
語之不顾細谨,http://127.0.0.1:35456/huya/26355785
集集动漫社,http://127.0.0.1:35456/huya/29832558
小田儿解说,http://127.0.0.1:35456/huya/27833739
合班阿離,http://127.0.0.1:35456/huya/26355792
吾聊电影,http://127.0.0.1:35456/huya/16424416
吹绿令人老,http://127.0.0.1:35456/huya/21059613
奥特博物馆V,http://127.0.0.1:35456/huya/26509852
DD-钟皮猪,http://127.0.0.1:35456/huya/25503760
和我追好剧,http://127.0.0.1:35456/huya/29868551
小冉看电影,http://127.0.0.1:35456/huya/17341907
荒野猎人,http://127.0.0.1:35456/huya/19197224
Big笑工坊,http://127.0.0.1:35456/huya/14776702
鱼眼影视解说,http://127.0.0.1:35456/huya/29868569
大象放映室,http://127.0.0.1:35456/huya/21277391
此人皆怪怒,http://127.0.0.1:35456/huya/26355779
八零影漫,http://127.0.0.1:35456/huya/27236095
恐怖地带,http://127.0.0.1:35456/huya/16741179
万人影视,http://127.0.0.1:35456/huya/16914870
火剧电影,http://127.0.0.1:35456/huya/29868798
二十鯉,http://127.0.0.1:35456/huya/26355783
南中莫甘娜,http://127.0.0.1:35456/huya/26355789
麥l小柒,http://127.0.0.1:35456/huya/25749066
julie,http://127.0.0.1:35456/huya/20969142
兔八哥说电影,http://127.0.0.1:35456/huya/25869759
水仙花动漫,http://127.0.0.1:35456/huya/26931061
怀旧电影厅,http://127.0.0.1:35456/huya/25863244
新新剪影,http://127.0.0.1:35456/huya/29461096
海龙动漫,http://127.0.0.1:35456/huya/25886059
长河电影,http://127.0.0.1:35456/huya/18986269
上太空看地球,http://127.0.0.1:35456/huya/29465881
阿七剪影,http://127.0.0.1:35456/huya/29858913
不二真探,http://127.0.0.1:35456/huya/29553773
柒言绝剧,http://127.0.0.1:35456/huya/24778726
不二说剧,http://127.0.0.1:35456/huya/24401498
赛文777,http://127.0.0.1:35456/huya/21059607
辣条说电影,http://127.0.0.1:35456/huya/24803445
心动好剧,http://127.0.0.1:35456/huya/26355781
政宗君DE情敌,http://127.0.0.1:35456/huya/26704262
阿古动漫,http://127.0.0.1:35456/huya/29503734
喜仔的世界,http://127.0.0.1:35456/huya/17098448
默爷侃电影,http://127.0.0.1:35456/huya/17204307
萬里洋洋者矣,http://127.0.0.1:35456/huya/26355836
烟强葉,http://127.0.0.1:35456/huya/26355829
ck影视解说,http://127.0.0.1:35456/huya/29870299
CR-动漫,http://127.0.0.1:35456/huya/30015884
缔爵丶小阿杜,http://127.0.0.1:35456/huya/16755322
赤岛探影,http://127.0.0.1:35456/huya/29683034
小若影视,http://127.0.0.1:35456/huya/29868594
鸡蛋壳电影,http://127.0.0.1:35456/huya/29868700
良少聊漫威,http://127.0.0.1:35456/huya/25523725
兔八哥说电影,http://127.0.0.1:35456/huya/25869759
怀旧电影厅,http://127.0.0.1:35456/huya/25863244
Fight、Girl,http://127.0.0.1:35456/huya/11352895
SemenixGaming,http://127.0.0.1:35456/huya/18012160
缔爵丶小阿杜,http://127.0.0.1:35456/huya/16755322
水仙花动漫,http://127.0.0.1:35456/huya/26931061
柒言绝剧,http://127.0.0.1:35456/huya/24778726
政宗君DE情敌,http://127.0.0.1:35456/huya/26704262
阿古动漫,http://127.0.0.1:35456/huya/29503734
鸡蛋壳电影,http://127.0.0.1:35456/huya/29868700
林者电影,http://127.0.0.1:35456/huya/29656039
心动好剧,http://127.0.0.1:35456/huya/26355781
白丁说电影,http://127.0.0.1:35456/huya/24396428
CR-动漫,http://127.0.0.1:35456/huya/30015884
阿七剪影,http://127.0.0.1:35456/huya/29858913
水至凌云笔,http://127.0.0.1:35456/huya/21059600
沉默的孤狼啊,http://127.0.0.1:35456/huya/21059598
動感de地带,http://127.0.0.1:35456/huya/29465878
爆米电影,http://127.0.0.1:35456/huya/24936375
尤里有剧,http://127.0.0.1:35456/huya/24400965
旺仔是三七分,http://127.0.0.1:35456/huya/24888703
公子解说哥,http://127.0.0.1:35456/huya/29861167
末世笔记,http://127.0.0.1:35456/huya/29860575
空空说电影,http://127.0.0.1:35456/huya/15923500
知书电影,http://127.0.0.1:35456/huya/29868560
我是一颗小虎牙1186,http://127.0.0.1:35456/huya/20525774
小松说剧,http://127.0.0.1:35456/huya/11593369
猫眼下的鱼,http://127.0.0.1:35456/huya/20236200
阿神电影,http://127.0.0.1:35456/huya/29396896
十趣文化,http://127.0.0.1:35456/huya/23707143
夏日么么茶,http://127.0.0.1:35456/huya/17455040
小v童年,http://127.0.0.1:35456/huya/29865937
无比看电影精选,http://127.0.0.1:35456/huya/19450129
青鸟电影,http://127.0.0.1:35456/huya/29862185
朔涵君,http://127.0.0.1:35456/huya/29340497
黄栗子Ye,http://127.0.0.1:35456/huya/22598588
川峰电影,http://127.0.0.1:35456/huya/29830948
马桶吐槽,http://127.0.0.1:35456/huya/17089779
贝勒电影,http://127.0.0.1:35456/huya/24770400
海哥电影,http://127.0.0.1:35456/huya/25789589
佑佑说电影,http://127.0.0.1:35456/huya/25027809
一日壹片v,http://127.0.0.1:35456/huya/27322701
爱丽丝电影,http://127.0.0.1:35456/huya/29400384
可乐撩电影,http://127.0.0.1:35456/huya/20045465
备胎说车,http://127.0.0.1:35456/huya/20985836
云哥讲电影,http://127.0.0.1:35456/huya/29484317
艾莉,http://127.0.0.1:35456/huya/20969144
小小萌先生,http://127.0.0.1:35456/huya/24481139
小林讲电影,http://127.0.0.1:35456/huya/18368391
十三神故事,http://127.0.0.1:35456/huya/24866426
电影东北球王,http://127.0.0.1:35456/huya/880286
小鹿来了,http://127.0.0.1:35456/huya/22780175
西瓜讲电影,http://127.0.0.1:35456/huya/27742216
老皮讲电影,http://127.0.0.1:35456/huya/16968572
虎哥说电影,http://127.0.0.1:35456/huya/29516309
龙君看电影,http://127.0.0.1:35456/huya/29837142
辰星啊啊,http://127.0.0.1:35456/huya/29868623
皮皮猫影视,http://127.0.0.1:35456/huya/23310352
草帅影视,http://127.0.0.1:35456/huya/29321269
电影探长,http://127.0.0.1:35456/huya/27438374
埋堆堆凌晨影视,http://127.0.0.1:35456/huya/29868693
户外渔纪,http://127.0.0.1:35456/huya/29870001
亚特熙熙,http://127.0.0.1:35456/huya/30057552
观影说史,http://127.0.0.1:35456/huya/27312822
白鹤电影呀,http://127.0.0.1:35456/huya/27989418
即录观世界,http://127.0.0.1:35456/huya/29856523
小鹤仙儿,http://127.0.0.1:35456/huya/24376361
宝可梦剑盾攻略,http://127.0.0.1:35456/huya/21634198
星星爱讲剧,http://127.0.0.1:35456/huya/29868548
辛巴追剧,http://127.0.0.1:35456/huya/29518738
有料酒,http://127.0.0.1:35456/huya/23043257
鹿哥电影,http://127.0.0.1:35456/huya/24396360
若雨随影,http://127.0.0.1:35456/huya/29340713
伦帝电影说,http://127.0.0.1:35456/huya/29868733
特务兔说剧,http://127.0.0.1:35456/huya/29543552
格斗大海解说,http://127.0.0.1:35456/huya/29882506
且听我说,http://127.0.0.1:35456/huya/20985820
霖霖觅影,http://127.0.0.1:35456/huya/29868400
雪球日记qwq,http://127.0.0.1:35456/huya/24899717
辉叔探影,http://127.0.0.1:35456/huya/24531751
超人影视,http://127.0.0.1:35456/huya/29340493
中意电影,http://127.0.0.1:35456/huya/11128568
新剧不能停,http://127.0.0.1:35456/huya/26994605
续哥说电影,http://127.0.0.1:35456/huya/24396472
草民讲电影,http://127.0.0.1:35456/huya/29869837
追剧少女韩芳芳,http://127.0.0.1:35456/huya/26995244
老巴电影,http://127.0.0.1:35456/huya/29340502
云上说剧,http://127.0.0.1:35456/huya/29869460
威廉说,http://127.0.0.1:35456/huya/24969192
雨落惊鸿人,http://127.0.0.1:35456/huya/21059628
鱼丸说电影,http://127.0.0.1:35456/huya/16615910
新剧不能停,http://127.0.0.1:35456/huya/26994605
小羊观影记录,http://127.0.0.1:35456/huya/25363475
巴巴,http://127.0.0.1:35456/huya/23964604
破局电影,http://127.0.0.1:35456/huya/29862224
鹏友说电影,http://127.0.0.1:35456/huya/29340612
涵哥评电影,http://127.0.0.1:35456/huya/16865726
肥猫影视吖,http://127.0.0.1:35456/huya/29321016
弹一闪闪闪,http://127.0.0.1:35456/huya/21059570
骚年跟我来听歌,http://127.0.0.1:35456/huya/11352974
电影享不停,http://127.0.0.1:35456/huya/16873147
义东说剧,http://127.0.0.1:35456/huya/29868575
大雄探片,http://127.0.0.1:35456/huya/29538240
二哥说电影,http://127.0.0.1:35456/huya/24969013
木子电影V,http://127.0.0.1:35456/huya/27314057
沉睡在你心底的光,http://127.0.0.1:35456/huya/20985816
神奇书包,http://127.0.0.1:35456/huya/25368617
一席YIXI,http://127.0.0.1:35456/huya/20985840
狼肉好吃,http://127.0.0.1:35456/huya/27949294
超清剪影,http://127.0.0.1:35456/huya/29860713
銀河少女-,http://127.0.0.1:35456/huya/26355760
纯洁上校,http://127.0.0.1:35456/huya/29875684
小沫追剧,http://127.0.0.1:35456/huya/29868803
大幂幂电影,http://127.0.0.1:35456/huya/24986575
佑佑说电影,http://127.0.0.1:35456/huya/25027809
影音炫客,http://127.0.0.1:35456/huya/17811579
大圣探世界,http://127.0.0.1:35456/huya/27624382
大墨电影,http://127.0.0.1:35456/huya/29458834
小优漫讲,http://127.0.0.1:35456/huya/27630411
末世笔记,http://127.0.0.1:35456/huya/29860575
电影探长,http://127.0.0.1:35456/huya/27438374
影视工厂,http://127.0.0.1:35456/huya/26995216
布鲁电影,http://127.0.0.1:35456/huya/29340503
Austin的十万个为什么,http://127.0.0.1:35456/huya/22531419
柏超追剧,http://127.0.0.1:35456/huya/29807698
正恒YJ-猫猫酱,http://127.0.0.1:35456/huya/21509833
上山鱼香,http://127.0.0.1:35456/huya/26355798
寻宝求生,http://127.0.0.1:35456/huya/25396569
西哥来了,http://127.0.0.1:35456/huya/10849208
泡菜电影,http://127.0.0.1:35456/huya/29812160
松轩说电影,http://127.0.0.1:35456/huya/21649307
胖虎噜噜噜,http://127.0.0.1:35456/huya/25286082
可乐电影o,http://127.0.0.1:35456/huya/29598686
老白说剧,http://127.0.0.1:35456/huya/29890211
小晖说电影,http://127.0.0.1:35456/huya/29340756
西红柿讲电影,http://127.0.0.1:35456/huya/24999835
冬至不会飞,http://127.0.0.1:35456/huya/24761801
小邓子解说师,http://127.0.0.1:35456/huya/25220145
邻家少女,http://127.0.0.1:35456/huya/11352878
酱婶儿电影,http://127.0.0.1:35456/huya/24396474
爆米电影,http://127.0.0.1:35456/huya/24936375
青鸟电影,http://127.0.0.1:35456/huya/29862185
埋堆堆凌晨影视,http://127.0.0.1:35456/huya/29868693
二叔托马斯,http://127.0.0.1:35456/huya/27817468
圣逗事,http://127.0.0.1:35456/huya/18390254
鱼眼影视解说,http://127.0.0.1:35456/huya/29868569
大郎哥哥在这里,http://127.0.0.1:35456/huya/24996596
船长电影解说,http://127.0.0.1:35456/huya/24983280
达达影视,http://127.0.0.1:35456/huya/29805508
泡面微剧场,http://127.0.0.1:35456/huya/18368221
三剑客带你看,http://127.0.0.1:35456/huya/29982595
花鸽娱爆,http://127.0.0.1:35456/huya/29878397
知书电影,http://127.0.0.1:35456/huya/29868560
小陈说电影,http://127.0.0.1:35456/huya/29503746
Rd聊剧,http://127.0.0.1:35456/huya/29856456
西双版纳旅游,http://127.0.0.1:35456/huya/29465880
关灯看大片,http://127.0.0.1:35456/huya/16135863
童年记忆挖掘机,http://127.0.0.1:35456/huya/29860361
小林讲电影,http://127.0.0.1:35456/huya/18368391
热播君V,http://127.0.0.1:35456/huya/26999401
董小姐影视剪辑,http://127.0.0.1:35456/huya/26995483
虎牙技术学堂,http://127.0.0.1:35456/huya/18945977
爱丽丝动漫,http://127.0.0.1:35456/huya/29400503
正直的稻草,http://127.0.0.1:35456/huya/29861000
笑笑影视Y,http://127.0.0.1:35456/huya/24804669
九汐探长,http://127.0.0.1:35456/huya/23539969
花花与三猫CatLive,http://127.0.0.1:35456/huya/15927359
面对疾风-,http://127.0.0.1:35456/huya/11352904
新海电影,http://127.0.0.1:35456/huya/29396806
阿神电影,http://127.0.0.1:35456/huya/29396896
情思说剧,http://127.0.0.1:35456/huya/29870731
元宝撸奇案,http://127.0.0.1:35456/huya/23759395
空空说电影,http://127.0.0.1:35456/huya/15923500
大板牙电影,http://127.0.0.1:35456/huya/24645498
达人部落,http://127.0.0.1:35456/huya/29868353
真男人耳光大赛,http://127.0.0.1:35456/huya/20072873
俊哥影视,http://127.0.0.1:35456/huya/29869779
小v童年,http://127.0.0.1:35456/huya/29865937
格斗大海解说,http://127.0.0.1:35456/huya/29882506
夏天电影,http://127.0.0.1:35456/huya/29860274
灭绝失态了,http://127.0.0.1:35456/huya/18232669
小东北侃大片,http://127.0.0.1:35456/huya/23110321
电影充电站,http://127.0.0.1:35456/huya/20064385
仕说电影,http://127.0.0.1:35456/huya/24791905
呆呆呱剧幕,http://127.0.0.1:35456/huya/29869610
茶余纪录,http://127.0.0.1:35456/huya/29329714
毛哥影视,http://127.0.0.1:35456/huya/29830951
小默说电影,http://127.0.0.1:35456/huya/27833814
古惑电影,http://127.0.0.1:35456/huya/27318500
瑞尔剪剪,http://127.0.0.1:35456/huya/29890592
地震监视慢直播,http://127.0.0.1:35456/huya/29465884
白鹤电影呀,http://127.0.0.1:35456/huya/27989418
且听我说,http://127.0.0.1:35456/huya/20985820
慕斯电影,http://127.0.0.1:35456/huya/29656844
亦寒电影,http://127.0.0.1:35456/huya/25368353
莫白电影,http://127.0.0.1:35456/huya/29868273
户外探险大肥猫,http://127.0.0.1:35456/huya/29868565
旅行囧记,http://127.0.0.1:35456/huya/21428136
怪兽讲电影,http://127.0.0.1:35456/huya/25022961
欣姐说剧,http://127.0.0.1:35456/huya/28021302
狗哥探案,http://127.0.0.1:35456/huya/29484323
红旗影视A,http://127.0.0.1:35456/huya/29682735
电影狂人A,http://127.0.0.1:35456/huya/18715610
老皮讲电影,http://127.0.0.1:35456/huya/16968572
旺仔是三七分,http://127.0.0.1:35456/huya/24888703
晓杰侃电影,http://127.0.0.1:35456/huya/17279509
阁喽喵说电影,http://127.0.0.1:35456/huya/29464466
小海蒗,http://127.0.0.1:35456/huya/25901991
十三神故事,http://127.0.0.1:35456/huya/24866426
硬核肉叔,http://127.0.0.1:35456/huya/27359075
君陌观影,http://127.0.0.1:35456/huya/29420446
流心影者,http://127.0.0.1:35456/huya/29345757
雪球日记qwq,http://127.0.0.1:35456/huya/24899717
毛豆探片,http://127.0.0.1:35456/huya/29415982
老雷,http://127.0.0.1:35456/huya/11602034
众剪电影,http://127.0.0.1:35456/huya/29869891
夜雨解说,http://127.0.0.1:35456/huya/29809834
刺猬职场说,http://127.0.0.1:35456/huya/22717669
短的发布会,http://127.0.0.1:35456/huya/17142127
周扒片,http://127.0.0.1:35456/huya/29340506
张小宾电影,http://127.0.0.1:35456/huya/29862176
随风说电影,http://127.0.0.1:35456/huya/29868598
怪侠说,http://127.0.0.1:35456/huya/27312777
雨落惊鸿人,http://127.0.0.1:35456/huya/21059628
艾莉,http://127.0.0.1:35456/huya/20969144
君子探案L,http://127.0.0.1:35456/huya/29484339
大本有剧,http://127.0.0.1:35456/huya/24401117
羊肉泡馍加个剧,http://127.0.0.1:35456/huya/27001824
有料酒,http://127.0.0.1:35456/huya/23043257
奥雷观影,http://127.0.0.1:35456/huya/27626673
梦乔影视,http://127.0.0.1:35456/huya/29868164
叁叁说剧,http://127.0.0.1:35456/huya/29939898
神兵追剧,http://127.0.0.1:35456/huya/29868557
迟迟影视,http://127.0.0.1:35456/huya/29868554
良影电影,http://127.0.0.1:35456/huya/29342436
正保会计网校,http://127.0.0.1:35456/huya/21112914
川峰电影,http://127.0.0.1:35456/huya/29830948
一目十影,http://127.0.0.1:35456/huya/20449771
贝勒电影e,http://127.0.0.1:35456/huya/29869853
猫丸酱影视,http://127.0.0.1:35456/huya/26999674
户外求生挑战,http://127.0.0.1:35456/huya/24816566
无声流影,http://127.0.0.1:35456/huya/29416070
阿柴电影,http://127.0.0.1:35456/huya/29402497
雨婷讲电影,http://127.0.0.1:35456/huya/21638737
黑菠萝说电影,http://127.0.0.1:35456/huya/29868534
K叔趣侃,http://127.0.0.1:35456/huya/27860114
鹿哥电影,http://127.0.0.1:35456/huya/24396360
历史揭秘人阿水主播,http://127.0.0.1:35456/huya/15821671
莫忧忧,http://127.0.0.1:35456/huya/24983963
木吒影视,http://127.0.0.1:35456/huya/24535077
电影笔记,http://127.0.0.1:35456/huya/16920222
布丁仔和泡芙妹的一天,http://127.0.0.1:35456/huya/24936380
十趣文化,http://127.0.0.1:35456/huya/23707143
小丑电影,http://127.0.0.1:35456/huya/29869799
昵称违规-AdKUzor5AU,http://127.0.0.1:35456/huya/18719577
咆哮解说黑鑫,http://127.0.0.1:35456/huya/25018873
犀利说剧,http://127.0.0.1:35456/huya/29868559
刘金玉,http://127.0.0.1:35456/huya/23043797
玩大变成光,http://127.0.0.1:35456/huya/21059608
彤颜童语,http://127.0.0.1:35456/huya/19398022
霖霖觅影,http://127.0.0.1:35456/huya/29868400
小鹿来了,http://127.0.0.1:35456/huya/22780175
娘子说电影,http://127.0.0.1:35456/huya/18964209
阿沫动漫馆,http://127.0.0.1:35456/huya/29838841
小歌说电影,http://127.0.0.1:35456/huya/25443495
沫漾电影,http://127.0.0.1:35456/huya/15556391
龙虾电影,http://127.0.0.1:35456/huya/27742234
来米影视,http://127.0.0.1:35456/huya/27999191
星雪剪辑,http://127.0.0.1:35456/huya/29868637
虎牙看世界,http://127.0.0.1:35456/huya/26981986
云上说剧,http://127.0.0.1:35456/huya/29869460
黑眼侃片,http://127.0.0.1:35456/huya/24609357
七七讲故事,http://127.0.0.1:35456/huya/27640544
渣子看闹剧,http://127.0.0.1:35456/huya/16837764
顶级奢侈,http://127.0.0.1:35456/huya/20985814
玖叔追剧1,http://127.0.0.1:35456/huya/29856802
韩小囧说电影,http://127.0.0.1:35456/huya/20695907
威尼斯的贡多拉,http://127.0.0.1:35456/huya/29465883
辣条讲故事,http://127.0.0.1:35456/huya/26848148
了不起的乌贼君,http://127.0.0.1:35456/huya/16604522
三千影视,http://127.0.0.1:35456/huya/29858396
阿钙扒瞎,http://127.0.0.1:35456/huya/15978172
路人QQ,http://127.0.0.1:35456/huya/27992631
尤里有剧,http://127.0.0.1:35456/huya/24400965
迷雾探片,http://127.0.0.1:35456/huya/29341227
猫眼下的鱼,http://127.0.0.1:35456/huya/20236200
跑酷小枫,http://127.0.0.1:35456/huya/24915015
大熊探影,http://127.0.0.1:35456/huya/29875352
小葛电影,http://127.0.0.1:35456/huya/24612444
小马谈剧,http://127.0.0.1:35456/huya/29898544
虎妞说电影,http://127.0.0.1:35456/huya/20343144
CC看动漫,http://127.0.0.1:35456/huya/25393892
铁头王影视,http://127.0.0.1:35456/huya/28806911
超人影视,http://127.0.0.1:35456/huya/29340493
林纸巾,http://127.0.0.1:35456/huya/29860681
hihiji,http://127.0.0.1:35456/huya/24982176
喝来只喝纯牛来C,http://127.0.0.1:35456/huya/29783995
Mai大叔,http://127.0.0.1:35456/huya/12359302
心动--Umi菜宝,http://127.0.0.1:35456/huya/25154601
斗鱼,#genre#
伊太刀刀1,http://127.0.0.1:35456/douyu/747764
译制片,http://127.0.0.1:35456/douyu/2436390
吃米滴虫,http://127.0.0.1:35456/douyu/315457
冰冰经典,http://127.0.0.1:35456/douyu/74374
小友电影,http://127.0.0.1:35456/douyu/96577
林正英,http://127.0.0.1:35456/douyu/218859
星爷影院,http://127.0.0.1:35456/douyu/508118
凌儿影院,http://127.0.0.1:35456/douyu/1377142
麓山迷踪,http://127.0.0.1:35456/douyu/4505431
瑶瑶恐怖,http://127.0.0.1:35456/douyu/2935323
怡宝影院,http://127.0.0.1:35456/douyu/434971
小黛兮影,http://127.0.0.1:35456/douyu/11553944
萌小鬼片,http://127.0.0.1:35456/douyu/3928
成龙电影,http://127.0.0.1:35456/douyu/3379942
神乐影剧,http://127.0.0.1:35456/douyu/122402
可乐影院,http://127.0.0.1:35456/douyu/20415
小宇60帧,http://127.0.0.1:35456/douyu/323876
豆瓣高分,http://127.0.0.1:35456/douyu/8770422
花卷陪看,http://127.0.0.1:35456/douyu/52787
霍比特人,http://127.0.0.1:35456/douyu/8690653
漫威剧情,http://127.0.0.1:35456/douyu/6140589
霍格沃茨,http://127.0.0.1:35456/douyu/8814650
鱼宝恐怖,http://127.0.0.1:35456/douyu/1165374
吃奶滴虫,http://127.0.0.1:35456/douyu/263824
变种人片,http://127.0.0.1:35456/douyu/9651304
喜剧电影,http://127.0.0.1:35456/douyu/9292492
避风影院,http://127.0.0.1:35456/douyu/9826611
国产喜剧,http://127.0.0.1:35456/douyu/5423
菜园惊险,http://127.0.0.1:35456/douyu/1735337
星星影院,http://127.0.0.1:35456/douyu/315131
邵氏影院,http://127.0.0.1:35456/douyu/4246519
漫威影院,http://127.0.0.1:35456/douyu/6140589
特辑影院,http://127.0.0.1:35456/douyu/3637778
高分影院,http://127.0.0.1:35456/douyu/7254536
粤语影院,http://127.0.0.1:35456/douyu/6566671
蚂蚱影院,http://127.0.0.1:35456/douyu/6079455
圆子影院,http://127.0.0.1:35456/douyu/6566658
邦德影院,http://127.0.0.1:35456/douyu/9292499
贝贝影视,http://127.0.0.1:35456/douyu/431460
酒染影视,http://127.0.0.1:35456/douyu/7550220
华仔影视,http://127.0.0.1:35456/douyu/2516864
贝爷壹厅,http://127.0.0.1:35456/douyu/252802
贝爷贰厅,http://127.0.0.1:35456/douyu/4332
贝爷叁厅,http://127.0.0.1:35456/douyu/36337
欢乐综艺,http://127.0.0.1:35456/douyu/131977
万合出品,http://127.0.0.1:35456/douyu/9220456
欧美大片,http://127.0.0.1:35456/douyu/2793084
虎牙,#genre#
电影_星爷,http://127.0.0.1:35456/huya/11342412
电影_英叔,http://127.0.0.1:35456/huya/11342421
电影_发哥,http://127.0.0.1:35456/huya/11342387
电影_成龙,http://127.0.0.1:35456/huya/11342386
电影_王晶,http://127.0.0.1:35456/huya/11602058
电影_强森,http://127.0.0.1:35456/huya/21059581
电影_漫威,http://127.0.0.1:35456/huya/26355802
电影_宇宙,http://127.0.0.1:35456/huya/11342428
电影_武侠,http://127.0.0.1:35456/huya/11342427
电影_救援,http://127.0.0.1:35456/huya/21059594
电影_热血,http://127.0.0.1:35456/huya/11352934
电影_盗墓,http://127.0.0.1:35456/huya/21059552
电影_贺岁,http://127.0.0.1:35456/huya/11601971
电影_玄幻,http://127.0.0.1:35456/huya/11342414
电影_谍战,http://127.0.0.1:35456/huya/21059585
电影_战争,http://127.0.0.1:35456/huya/21059592
电影_喜剧,http://127.0.0.1:35456/huya/11352877
电影_港片,http://127.0.0.1:35456/huya/11602043
电影_国产,http://127.0.0.1:35456/huya/11352973
电影_周星星,http://127.0.0.1:35456/huya/11336587
电影_李连杰,http://127.0.0.1:35456/huya/11342390
电影_洪金宝,http://127.0.0.1:35456/huya/11279251
电影_梁家辉,http://127.0.0.1:35456/huya/11342429
电影_许冠英,http://127.0.0.1:35456/huya/11601972
电影_刘德华,http://127.0.0.1:35456/huya/11342424
电影_斯坦森,http://127.0.0.1:35456/huya/21059588
电影_八点档,http://127.0.0.1:35456/huya/880261
电影_蜘蛛侠,http://127.0.0.1:35456/huya/21059599
电影_贺岁片,http://127.0.0.1:35456/huya/11601986
电影_功夫片,http://127.0.0.1:35456/huya/11352941
电影_黑帮片,http://127.0.0.1:35456/huya/11336719
电影_丧尸片,http://127.0.0.1:35456/huya/21059578
电影_灾难片,http://127.0.0.1:35456/huya/11602075
电影_谍战片,http://127.0.0.1:35456/huya/21059587
电影_战争片,http://127.0.0.1:35456/huya/21059574
电影_犯罪片,http://127.0.0.1:35456/huya/11352974
电影_古装片,http://127.0.0.1:35456/huya/11336590
电影_高分动作,http://127.0.0.1:35456/huya/11352884
电影_动作电影,http://127.0.0.1:35456/huya/11602077
电影_搞笑喜剧,http://127.0.0.1:35456/huya/11342423
电影_喜剧专场,http://127.0.0.1:35456/huya/11602044
电影_欢笑影院,http://127.0.0.1:35456/huya/11352894
电影_不挤影院,http://127.0.0.1:35456/huya/11352897
电影_国产悬疑,http://127.0.0.1:35456/huya/11342395
电影_快意江湖,http://127.0.0.1:35456/huya/11342435
电影_黑帮斗争,http://127.0.0.1:35456/huya/11342419
电影_古墓系列,http://127.0.0.1:35456/huya/11352913
电影_嫣然影厅,http://127.0.0.1:35456/huya/11601977
电影_女神系列,http://127.0.0.1:35456/huya/11336571
电影_经典女神,http://127.0.0.1:35456/huya/11352909
电影_许氏三杰,http://127.0.0.1:35456/huya/11602033
电影_经典港片,http://127.0.0.1:35456/huya/11352965
电影_镖行天下,http://127.0.0.1:35456/huya/11352969
电影_高能反转,http://127.0.0.1:35456/huya/11352887
电影_喜乐影院,http://127.0.0.1:35456/huya/21059580
电影_蘑菇影厅,http://127.0.0.1:35456/huya/11601981
电影_搞笑恐怖,http://127.0.0.1:35456/huya/11601960
电影_死神来了,http://127.0.0.1:35456/huya/11352903
电影_变形金刚,http://127.0.0.1:35456/huya/21059596
电影_怪兽系列,http://127.0.0.1:35456/huya/21059554
搞笑_陈翔六点半,http://127.0.0.1:35456/huya/11274154
电影_小鬼头,http://127.0.0.1:35456/huya/11352963
电影_甄子丹,http://127.0.0.1:35456/huya/11352935
电影_沈腾,http://127.0.0.1:35456/huya/11601968
电影_黄渤,http://127.0.0.1:35456/huya/11352876
电影_怪兽,http://127.0.0.1:35456/huya/21059577
电影_警匪,http://127.0.0.1:35456/huya/11352886
电影_罪犯,http://127.0.0.1:35456/huya/11352962
电影_枪战,http://127.0.0.1:35456/huya/21059579
电影_海盗,http://127.0.0.1:35456/huya/21059595
电影_赛车,http://127.0.0.1:35456/huya/11279247
电影_国产,http://127.0.0.1:35456/huya/11602041
电影_欢笑影院,http://127.0.0.1:35456/huya/11352894
电影_国产悬疑,http://127.0.0.1:35456/huya/11342395
电影_高能反转,http://127.0.0.1:35456/huya/11352887
电影-大片,http://127.0.0.1:35456/huya/30080257
萌新司机,http://127.0.0.1:35456/huya/11352881
动画电影,http://127.0.0.1:35456/huya/11352878
哈利波特,http://127.0.0.1:35456/huya/29982669
福星系列,http://127.0.0.1:35456/huya/11282233
电视剧频道,#genre#
老友记,http://127.0.0.1:35456/huya/26355834
破产姐妹,http://127.0.0.1:35456/huya/21059564
冰与火之歌,http://127.0.0.1:35456/douyu/8945323
神探夏洛克,http://127.0.0.1:35456/huya/26355792 
老爸老妈浪漫史,http://127.0.0.1:35456/huya/26355853
生活大爆炸,http://127.0.0.1:35456/douyu/6668627
小谢尔顿, http://127.0.0.1:35456/huya/26355785 
美剧1,http://127.0.0.1:35456/huya/11352880
日剧, http://127.0.0.1:35456/huya/26355857
我是大哥大,http://127.0.0.1:35456/huya/23652317
越狱,http://127.0.0.1:35456/douyu/7575350
美剧,http://127.0.0.1:35456/huya/11342438
超级英雄,http://127.0.0.1:35456/huya/29982666
星际迷航,http://127.0.0.1:35456/huya/30080232
超异能族,http://127.0.0.1:35456/huya/21059586
顺风妇产科,http://127.0.0.1:35456/douyu/6369954
鱿鱼游戏,http://127.0.0.1:35456/huya/30080152
孤独的美食家,http://127.0.0.1:35456/douyu/6733133
